100
36	42	38	82	96	45	99	27	28	60	90	79	77	45	10	42	57	43	93	75	70	42	22	22	75	83	85	71	55	16	26	36	8	55	90	82	87	87	2	33	74	3	86	20	7	85	59	69	40	8	97	98	100	70	12	97	4	51	63	53	25	97	19	85	44	35	17	98	45	7	7	23	75	5	68	6	84	57	61	12	90	25	70	58	6	1	43	42	20	45	93	49	62	58	56	64	50	88	48	64
84	41	74	13	89	27	78	6	71	85	17	33	24	85	25	33	32	51	93	27	16	97	49	58	25	71	99	30	39	88	99	30	79	96	50	81	39	88	48	8	67	71	49	25	40	80	4	29	96	90	65	11	81	95	91	27	73	96	3	7	91	95	47	87	93	70	70	48	20	92	12	86	10	21	57	6	35	36	27	80	23	72	9	84	57	46	27	82	38	72	32	43	64	17	77	20	90	36	12	99
46	3	50	98	59	49	86	78	92	100	83	49	24	62	41	28	19	72	65	4	44	40	86	27	91	50	37	42	47	82	18	45	11	69	84	84	25	69	48	80	49	35	97	72	29	5	92	74	26	57	33	89	75	59	3	7	70	63	2	19	3	63	83	51	75	35	78	5	88	8	80	11	90	47	62	62	90	16	44	49	77	48	86	67	41	40	50	8	40	21	43	69	89	4	24	31	80	35	8	82
6	12	79	23	71	61	75	16	34	76	83	78	48	69	10	96	86	97	78	50	13	77	22	3	93	32	7	18	94	72	17	54	74	51	8	36	13	16	81	69	100	45	18	35	3	38	10	39	18	95	54	28	74	53	89	23	71	24	100	40	68	49	43	4	79	79	14	74	41	86	85	67	58	99	34	61	44	63	22	87	20	64	86	78	40	8	93	59	99	59	43	86	37	39	96	31	71	34	61	59
10	64	77	78	61	17	96	33	95	46	9	25	23	10	24	3	1	63	3	71	84	87	27	96	3	44	67	98	23	10	21	43	82	9	47	79	65	56	42	2	73	62	35	89	75	70	54	43	21	47	3	10	5	51	41	6	35	56	58	98	53	98	42	96	9	69	73	81	18	40	98	61	82	45	31	7	16	33	32	69	64	99	20	100	14	48	60	93	52	89	20	84	76	74	8	93	87	49	70	54
77	43	91	30	61	70	2	90	93	71	26	33	8	39	11	76	9	65	99	33	77	44	59	16	69	78	44	58	62	72	16	25	28	55	14	67	80	17	99	36	76	80	41	13	74	67	28	70	74	38	33	21	23	10	96	66	43	25	97	60	87	90	10	100	24	50	39	48	84	51	31	76	84	31	57	5	2	95	51	18	47	4	74	98	5	22	31	52	73	13	88	51	8	43	65	57	38	34	39	34
45	95	85	75	73	55	57	12	84	18	68	8	30	21	91	16	89	42	97	27	85	13	25	35	26	60	20	94	34	91	84	41	30	91	38	77	79	76	70	73	81	46	37	62	91	94	98	92	18	21	33	81	60	4	92	51	19	97	22	62	88	31	37	53	47	35	29	80	66	49	14	20	65	67	37	33	39	85	37	62	78	60	38	27	62	99	98	59	60	79	95	7	60	17	64	45	24	11	70	93
96	44	9	74	90	20	81	36	16	41	53	88	71	24	50	95	80	40	63	62	91	43	67	83	16	4	95	80	21	58	89	38	77	11	8	13	55	73	43	50	20	22	23	44	27	14	78	76	81	30	38	56	6	76	81	4	33	14	34	57	19	94	5	63	27	62	14	40	59	48	21	82	12	30	96	99	14	55	43	55	46	72	21	51	59	36	15	69	61	16	88	78	99	36	63	41	96	30	67	55
78	11	10	76	65	70	96	100	71	47	1	38	33	23	13	12	68	29	57	48	87	45	94	53	17	15	38	28	31	2	82	49	91	92	85	15	59	63	8	42	61	39	25	97	18	69	59	71	52	54	83	85	67	46	60	65	99	88	8	79	10	21	76	94	17	18	78	22	29	15	2	49	40	1	59	31	43	28	60	1	62	65	86	71	73	25	49	50	97	83	91	80	30	88	42	32	89	80	25	87
4	51	75	48	59	50	16	38	79	41	98	15	91	60	53	42	16	81	92	64	67	56	26	85	57	58	89	68	7	70	98	33	47	32	11	37	10	54	82	10	79	7	95	53	54	39	62	66	81	2	20	70	6	30	84	47	48	4	99	31	20	77	40	63	64	58	71	66	70	65	30	63	38	56	90	15	62	51	72	35	34	36	58	50	57	75	95	45	97	1	85	9	45	18	62	90	4	74	77	18
22	19	32	69	18	34	74	10	92	8	57	94	99	41	58	65	53	33	11	73	18	44	61	49	78	2	50	29	55	37	34	39	93	15	7	14	86	35	29	5	3	26	1	84	5	79	71	2	46	43	55	21	87	81	40	41	58	71	22	21	43	60	90	76	12	76	96	16	71	48	100	36	31	30	54	2	60	33	11	85	77	60	54	96	100	25	99	55	44	60	72	96	43	43	81	29	64	92	24	9
89	10	46	18	62	19	98	73	88	95	14	14	75	76	44	84	97	13	5	93	54	7	56	52	25	84	47	35	25	62	42	39	45	63	74	22	74	46	39	48	22	4	7	90	28	80	43	65	16	90	83	16	82	67	40	55	72	96	61	96	15	96	65	39	49	96	10	75	99	81	49	70	7	92	57	20	49	83	13	27	12	10	32	28	1	31	63	83	46	90	92	15	19	39	3	55	20	28	37	53
33	29	53	10	89	86	24	41	7	9	75	66	65	55	74	83	21	100	81	86	17	35	57	83	53	79	28	15	86	37	31	54	99	40	8	48	49	97	98	22	1	32	14	80	1	49	83	54	96	28	11	96	91	29	24	62	94	61	44	61	86	13	70	61	74	22	67	33	78	17	92	58	22	73	91	69	16	82	89	13	34	99	93	51	36	18	8	3	28	51	22	97	83	46	74	12	35	52	40	81
92	17	11	47	68	42	51	87	98	34	19	93	100	42	83	26	95	14	76	68	88	91	44	48	9	87	4	50	4	31	97	23	26	17	56	85	12	39	73	9	68	42	53	23	5	30	13	90	11	18	31	73	35	12	55	50	32	65	55	17	79	26	6	96	16	31	72	8	29	97	55	33	80	35	60	49	55	33	90	20	47	40	18	57	87	50	70	90	15	17	81	2	95	85	56	64	35	31	33	22
38	15	29	61	50	62	47	90	37	57	17	8	62	52	7	88	47	92	44	85	28	74	84	31	57	38	63	8	54	45	82	12	36	18	85	61	81	94	36	1	92	8	55	44	62	85	15	60	46	88	14	43	55	15	87	44	49	8	67	7	42	25	19	93	76	39	85	5	28	36	52	69	34	27	51	100	74	48	51	37	51	5	14	80	92	62	9	59	34	53	84	68	17	95	100	14	93	44	95	82
26	97	88	51	84	17	7	66	25	82	90	12	84	100	24	40	65	57	71	4	15	43	80	88	25	82	66	94	22	22	51	71	9	49	15	93	44	40	23	72	71	92	22	28	96	52	15	24	77	89	68	65	27	34	8	100	80	99	24	11	79	33	69	59	87	17	14	80	47	13	40	7	53	2	44	61	50	85	88	88	68	86	11	88	17	19	50	82	16	9	77	64	24	37	68	21	76	60	22	79
15	99	34	34	67	21	7	9	22	33	19	20	91	34	69	58	42	99	1	78	89	64	47	29	68	79	28	86	27	15	68	53	6	51	83	50	55	91	10	69	7	47	36	20	70	93	91	4	35	90	79	17	75	13	76	68	9	46	97	61	79	70	60	2	26	7	62	74	80	67	49	94	81	20	45	72	69	41	8	77	14	47	35	87	24	2	11	63	41	15	38	74	41	87	100	15	77	58	14	11
21	26	53	2	85	20	3	43	72	40	43	96	50	61	33	1	32	25	30	69	89	8	55	65	42	70	56	88	22	4	40	72	97	66	33	5	22	40	13	26	45	91	68	96	68	2	97	61	99	30	68	87	49	66	88	20	56	26	5	10	27	57	100	62	78	69	73	92	25	47	81	37	99	9	8	65	97	75	30	45	88	49	72	97	6	90	93	91	24	86	33	44	96	66	96	72	68	51	70	38
3	1	38	58	39	98	8	90	96	99	5	85	88	30	40	83	37	71	87	50	72	42	96	87	23	51	47	15	44	2	50	94	80	15	74	7	35	42	49	48	32	49	11	6	95	81	99	35	40	83	86	32	30	79	20	24	35	58	95	23	40	60	83	37	10	59	89	30	44	72	57	28	20	70	67	49	21	89	80	20	62	40	61	44	69	21	90	100	84	35	93	97	61	8	21	81	87	2	23	70
3	63	44	60	69	85	75	98	82	72	99	50	30	78	67	90	13	19	70	1	100	18	29	2	7	25	27	23	78	60	53	99	81	33	39	39	95	82	98	99	20	69	1	89	29	91	65	54	8	21	68	37	73	75	88	8	82	27	65	62	68	16	78	28	14	65	36	73	5	64	76	47	34	1	37	24	15	86	97	29	92	90	24	31	84	57	34	50	68	15	17	96	43	33	34	88	59	94	54	10
19	8	90	69	60	61	27	75	90	52	74	86	90	999	61	66	79	51	92	78	30	10	32	90	18	54	83	60	75	79	6	87	66	96	18	44	69	20	34	80	98	72	53	6	84	59	11	37	43	19	64	14	28	77	13	14	27	85	67	90	82	69	5	13	44	92	14	38	77	13	6	25	63	81	27	41	23	20	12	4	30	49	29	96	90	30	94	63	8	46	53	24	51	18	72	3	38	64	79	92
84	97	62	71	17	34	61	34	3	79	13	36	65	49	26	83	83	10	19	5	51	43	44	19	56	96	58	50	58	1	29	40	49	36	59	41	86	90	4	72	66	95	14	71	55	61	14	4	73	21	29	94	9	93	67	83	32	9	31	90	57	11	87	49	24	53	17	63	65	78	22	39	97	19	57	3	22	88	52	68	91	69	89	55	42	80	31	18	3	79	18	32	94	89	40	91	84	18	22	33
98	24	100	31	30	58	67	5	49	60	64	72	51	98	8	22	99	75	26	41	70	58	47	26	39	29	35	48	90	66	14	82	10	70	59	24	73	39	11	76	9	95	34	54	48	36	85	12	80	28	21	97	100	88	58	95	43	44	76	30	59	92	13	31	49	23	57	59	62	51	82	96	4	100	31	87	41	63	86	19	88	9	58	17	11	75	30	57	94	79	68	68	16	67	23	70	57	29	40	83
34	8	94	65	6	47	77	89	65	92	37	65	81	14	23	58	79	99	24	81	20	88	56	75	96	70	25	69	61	44	74	31	23	15	25	49	72	98	43	9	24	73	33	19	14	28	62	9	68	31	36	36	25	17	13	81	13	57	75	63	46	74	26	28	60	91	8	30	7	70	30	36	86	22	38	73	51	84	39	97	6	25	77	84	57	84	46	35	82	25	5	46	63	44	10	2	90	94	100	26
20	78	16	38	95	22	85	65	2	44	86	97	52	92	92	76	83	20	87	12	18	24	36	94	32	22	35	21	42	22	85	31	86	75	55	17	85	9	57	16	46	56	54	49	25	22	96	65	21	22	58	86	64	44	45	18	79	9	75	56	60	96	78	68	18	6	64	40	26	17	6	28	91	21	25	28	65	100	44	84	41	62	23	34	20	77	65	59	59	36	57	34	12	59	74	43	43	3	94	71
12	84	62	56	52	22	55	65	83	52	35	67	70	100	18	77	72	16	2	25	19	40	1	61	10	93	37	36	71	3	25	28	84	50	28	28	60	92	27	69	20	68	5	30	55	75	93	84	33	100	9	8	91	57	30	96	72	53	100	96	15	76	51	70	69	70	100	55	38	5	84	8	66	62	72	32	55	61	34	46	18	40	98	52	64	4	79	97	24	47	84	18	75	51	14	89	44	54	33	96
4	11	39	9	6	25	8	32	28	99	74	56	71	34	61	63	26	88	52	95	49	74	100	34	43	100	14	32	67	61	8	65	4	9	6	9	96	53	12	52	85	13	99	73	87	86	91	21	88	74	19	20	75	2	93	91	34	29	94	66	64	35	65	100	88	36	20	61	6	49	31	17	73	56	54	27	21	100	66	85	33	68	90	56	45	87	43	22	78	4	24	74	32	76	57	81	47	30	82	11
3	11	73	46	96	50	13	84	76	17	78	93	78	61	27	48	94	22	32	97	44	33	84	67	60	35	15	37	23	28	8	65	56	71	38	9	10	89	5	49	32	71	84	18	3	9	43	51	96	96	40	93	49	33	99	90	65	97	29	56	7	12	67	100	77	94	70	4	58	71	54	23	15	7	52	99	55	93	37	63	49	49	17	54	98	27	99	70	22	62	13	83	97	93	62	83	100	47	77	21
82	48	16	40	96	20	57	1	45	74	72	16	73	14	29	22	49	61	31	27	8	37	54	1	90	8	3	88	3	30	32	84	49	95	55	14	88	38	47	8	65	22	24	10	26	97	38	16	88	96	15	76	53	24	22	31	92	8	90	33	53	69	16	43	43	96	66	10	18	10	93	38	40	94	33	83	24	50	10	51	40	56	47	58	73	95	39	59	50	92	74	8	20	70	63	85	49	10	36	22
54	81	79	18	46	83	48	63	84	100	95	14	88	14	63	3	28	96	4	73	41	20	99	64	89	89	19	68	28	4	98	20	36	67	38	32	80	8	36	75	5	70	51	16	74	88	99	10	59	99	66	78	28	83	35	28	87	12	37	14	17	16	5	75	83	24	85	2	94	92	49	71	73	32	38	77	73	36	87	28	73	73	72	53	70	57	86	67	64	45	25	71	32	71	58	35	99	24	83	61
16	27	24	99	45	22	99	63	60	29	21	49	69	69	88	51	96	38	20	71	33	22	66	85	18	87	50	32	22	44	19	2	83	63	18	14	81	58	61	61	68	85	59	21	39	26	65	9	33	49	38	55	34	33	30	24	57	55	38	8	58	78	87	46	32	49	7	30	12	98	6	79	97	58	34	35	20	32	26	22	1	9	84	74	57	43	87	45	54	100	94	28	64	70	51	94	99	36	61	71
